hospital_id,hospital_name,hospital_type,department,address,city,district,lat,lon,phone,weekday_open,weekday_close,weekend_open,has_weekend,night_service,is_emergency,emergency_level
H01055,봄봄소아치과의원,DENTAL,치과,"강원특별자치도 춘천시 안마산로 99, 3층 302호 (퇴계동)",춘천시,안마산로,37.8548892,127.7269558,033-255-2275,,,,0,0,0,NONE
H01056,봄치과의원,DENTAL,치과,"강원특별자치도 춘천시 후석로 314, (후평동)",춘천시,후석로,37.8791628,127.7507662,033-253-2877,,,,0,0,0,NONE
H01057,봉평수치과의원,DENTAL,치과,"강원특별자치도 평창군 봉평면 기풍로 150, (봉평면)",평창군,봉평면,37.615986,128.3782998,033-336-2878,,,,0,0,0,NONE
H01058,부부치과의원,DENTAL,치과,"강원특별자치도 원주시 중앙로 105, 5,6층 (중앙동)",원주시,중앙로,37.3494603,127.9506579,033-745-1880,,,,0,0,0,NONE
H01059,부부치과의원,DENTAL,치과,"강원특별자치도 평창군 대화면 대화중앙로 140-1, (대화면)",평창군,대화면,37.5015055,128.4551856,033-333-3812,,,,0,0,0,NONE
H01060,북원치과의원,DENTAL,치과,"강원특별자치도 원주시 북원로 2698-1, (태장동)",원주시,북원로,37.384405,127.947825,033-748-2584,,,,0,0,0,NONE
H01061,뿌리플란트치과의원,DENTAL,치과,"강원특별자치도 동해시 천곡로 86-2, 대륜빌딩 502호 (천곡동)",동해시,천곡로,37.5228662,129.1150224,033-534-2080,,,,0,0,0,NONE
H01062,사랑심는치과의원,DENTAL,치과,"강원특별자치도 춘천시 후석로 12, (석사동)",춘천시,후석로,37.8561315,127.7395676,033-264-2804,,,,0,0,0,NONE
H01063,사랑치과의원,DENTAL,치과,"강원특별자치도 양구군 양구읍 중앙길 12, (양구읍)",양구군,양구읍,38.1069444,127.9891035,033-480-2872,,,,0,0,0,NONE
H01064,사북연세치과의원,DENTAL,치과,"강원특별자치도 정선군 사북읍 사북중앙로 15, (사북읍)",정선군,사북읍,37.2271372,128.8164675,033-592-4455,,,,0,0,0,NONE
H01065,산악치과의원,DENTAL,치과,"강원특별자치도 인제군 기린면 기린로 28, 기린우체국(사서함116-1) 1층",인제군,기린면,37.9546738,128.3175766,033-460-7861,,,,0,0,0,NONE
H01066,삼성서울 치과교정과 치과의원,DENTAL,치과,"강원특별자치도 원주시 능라동길 51, 3층 317, 318호 (무실동)",원주시,능라동길,37.3348376,127.9301516,033-812-2888,,,,0,0,0,NONE
H01067,삼성서울치과의원,DENTAL,치과,"강원특별자치도 원주시 능라동길 51, 3층 301호 (무실동)",원주시,능라동길,37.3348376,127.9301516,033-812-2875,,,,0,0,0,NONE
H01068,상아치과의원,DENTAL,치과,"강원특별자치도 태백시 황지로 180, (황지동)",태백시,황지로,37.1743684,128.9904699,033-552-4700,,,,0,0,0,NONE
H01069,상아치과의원,DENTAL,치과,"강원특별자치도 원주시 서원대로 402, 3층 (단구동, 대신프라자)",원주시,서원대로,37.330486,127.9493095,033-763-3477,,,,0,0,0,NONE
H01070,샤인치과의원,DENTAL,치과,"강원특별자치도 원주시 봉화로 27, (단계동)",원주시,봉화로,37.3469332,127.9282649,033-744-7525,,,,0,0,0,NONE
H01071,서석중앙치과의원,DENTAL,치과,"강원특별자치도 홍천군 서석면 구룡령로 2534, 2층",홍천군,서석면,37.7121101,128.1862558,,,,,0,0,0,NONE
H01072,서울감동치과의원,DENTAL,치과,"강원특별자치도 화천군 화천읍 중앙로 14-1, (화천읍)",화천군,화천읍,38.104421,127.7055847,033-441-2875,,,,0,0,0,NONE
H01073,서울감동치과의원,DENTAL,치과,"강원특별자치도 태백시 황지로 171, 영플라자 402호 (황지동)",태백시,황지로,37.1735625,128.9906776,033-553-2828,,,,0,0,0,NONE
H01074,서울니어치과의원,DENTAL,치과,"강원특별자치도 원주시 지정면 신지정로 190, 3층 301~305호",원주시,지정면,37.3743103,127.875889,033-734-0007,,,,0,0,0,NONE
H01075,서울더바른치과의원,DENTAL,치과,"강원특별자치도 원주시 문막읍 왕건로 22, 3층 301호",원주시,문막읍,37.3220154,127.8310971,033-813-2882,,,,0,0,0,NONE
H01076,서울마음치과의원,DENTAL,치과,"강원특별자치도 홍천군 홍천읍 홍천로 376, 3층",홍천군,홍천읍,37.6893321,127.8868771,033-434-2875,,,,0,0,0,NONE
H01077,서울마음치과의원,DENTAL,치과,"강원특별자치도 영월군 영월읍 은행나무길 3, 메디컬빌딩 5층",영월군,영월읍,37.1805032,128.4661927,033-373-2882,,,,0,0,0,NONE
H01078,서울마음치과의원,DENTAL,치과,"강원특별자치도 강릉시 주문진읍 오동나무길 1, 2층",강릉시,주문진읍,37.8868696,128.8252617,033-661-2828,,,,0,0,0,NONE
H01079,서울명문치과의원,DENTAL,치과,"강원특별자치도 홍천군 홍천읍 홍천로3길 16, (홍천읍)",홍천군,홍천읍,37.6896824,127.8806945,033-436-2804,,,,0,0,0,NONE
H01080,서울명문치과의원,DENTAL,치과,"강원특별자치도 원주시 시청로 528, 202,203호 (관설동)",원주시,시청로,37.3151448,127.9659907,033-901-2285,,,,0,0,0,NONE
H01081,서울미래치과의원,DENTAL,치과,"강원특별자치도 춘천시 후석로186번길 16, 2층 (석사동)",춘천시,후석로186번길,37.867297,127.7540755,033-262-6369,,,,0,0,0,NONE
H01082,서울미소치과의원,DENTAL,치과,"강원특별자치도 삼척시 정상로 71, 3층 (교동)",삼척시,정상로,37.4481111,129.1747714,033-572-2275,,,,0,0,0,NONE
H01083,서울본치과의원,DENTAL,치과,"강원특별자치도 평창군 진부면 진부중앙로 92, 2층",평창군,진부면,37.6390962,128.5605067,033-334-2828,,,,0,0,0,NONE
H01084,서울봄치과의원,DENTAL,치과,"강원특별자치도 양구군 양구읍 중심로 196, 2층",양구군,양구읍,38.1076598,127.9893968,033-482-2828,,,,0,0,0,NONE
H01085,서울부부치과의원,DENTAL,치과,"강원특별자치도 춘천시 금강로 59, 4층 (조양동)",춘천시,금강로,37.879982,127.7285306,033-241-2275,,,,0,0,0,NONE
H01086,서울수려한치과의원,DENTAL,치과,"강원특별자치도 원주시 능라동길 61, 207호 (무실동)",원주시,능라동길,37.3341487,127.9312335,033-900-7522,,,,0,0,0,NONE
H01087,서울수치과의원,DENTAL,치과,"강원특별자치도 춘천시 동내면 공지로 76, (동내면)",춘천시,동내면,37.8541327,127.7509776,033-263-8863,,,,0,0,0,NONE
H01088,서울수치과의원,DENTAL,치과,"강원특별자치도 원주시 혁신로 53, 5층 504호 (반곡동)",원주시,혁신로,37.3234965,127.9799833,033-748-7528,,,,0,0,0,NONE
H01089,서울수치과의원,DENTAL,치과,"강원특별자치도 횡성군 횡성읍 횡성로 412, 2층",횡성군,횡성읍,37.4893885,127.9863583,033-344-2828,,,,0,0,0,NONE
H01090,서울아이브치과의원,DENTAL,치과,"강원특별자치도 춘천시 우두1길 101, (우두동)",춘천시,우두1길,37.9089597,127.7335699,033-252-2080,,,,0,0,0,NONE
H01091,서울에이스치과의원,DENTAL,치과,"강원특별자치도 원주시 태장둔치길 55, 2층 (태장동)",원주시,태장둔치길,37.3839794,127.9535652,033-746-2842,,,,0,0,0,NONE
H01092,서울열린치과의원,DENTAL,치과,"강원특별자치도 원주시 시청로 96, 영신프라자 3층 303호 (무실동)",원주시,시청로,37.3360952,127.9285031,033-744-1369,,,,0,0,0,NONE
H01093,서울우리치과의원,DENTAL,치과,"강원특별자치도 춘천시 퇴계농공로 20, (석사동)",춘천시,퇴계농공로,37.8515591,127.744223,033-264-4875,,,,0,0,0,NONE
H01094,서울원치과의원,DENTAL,치과,"강원특별자치도 양양군 양양읍 양양로 15, 2층 1호",양양군,양양읍,38.0779812,128.6265781,033-850-8228,,,,0,0,0,NONE
H01095,서울윤치과의원,DENTAL,치과,"강원특별자치도 원주시 단구로 360, 2층 (단구동)",원주시,단구로,37.3239681,127.9575628,033-761-2879,,,,0,0,0,NONE
H01096,서울인생치과의원,DENTAL,치과,"강원특별자치도 횡성군 횡성읍 한우로 306, 명품빌딩 2층",횡성군,횡성읍,37.487369,127.9866302,033-921-7979,,,,0,0,0,NONE
H01097,서울인성치과의원,DENTAL,치과,"강원특별자치도 원주시 흥업면 남원로 57, 3, 4층",원주시,흥업면,37.3014171,127.9192109,033-766-2879,,,,0,0,0,NONE
H01098,서울정플란트치과의원,DENTAL,치과,"강원특별자치도 영월군 영월읍 하송로 91, 4층",영월군,영월읍,37.1800135,128.4618314,033-372-2080,,,,0,0,0,NONE
H01099,서울치과의원,DENTAL,치과,"강원특별자치도 인제군 북면 원통로 171-1, (북면)",인제군,북면,38.1224928,128.2032235,033-462-2875,,,,0,0,0,NONE
H01100,서울치과의원,DENTAL,치과,"강원특별자치도 강릉시 주문진읍 주문로 79-1, (주문진읍)",강릉시,주문진읍,37.8910019,128.82592,033-661-8275,,,,0,0,0,NONE
H01101,서울치과의원,DENTAL,치과,"강원특별자치도 철원군 동송읍 금학로217번길 1, 2층",철원군,동송읍,38.2079795,127.2180096,033-456-0075,,,,0,0,0,NONE
H01102,서울치과의원,DENTAL,치과,"강원특별자치도 양구군 양구읍 중앙길 48, (양구읍)",양구군,양구읍,38.1053191,127.9891115,033-482-7528,,,,0,0,0,NONE
H01103,서울치과의원,DENTAL,치과,"강원특별자치도 삼척시 원덕읍 삼척로 428, 2층",삼척시,원덕읍,37.1755637,129.3366327,033-575-2754,,,,0,0,0,NONE
H01104,서울케이스웨스턴치과교정과치과의원,DENTAL,치과,"강원특별자치도 춘천시 퇴계농공로 12, (석사동, 로얄프라자 601호)",춘천시,퇴계농공로,37.8521,127.7444061,033-263-7585,,,,0,0,0,NONE
H01105,서울토론토치과의원,DENTAL,치과,"강원특별자치도 원주시 혁신로 262, 2층, 3층 (반곡동)",원주시,혁신로,37.3315431,127.9911273,033-900-2875,,,,0,0,0,NONE
H01106,서울프라임치과의원,DENTAL,치과,"강원특별자치도 동해시 발한로 197, 1층 (발한동)",동해시,발한로,37.5476051,129.1081149,033-533-0533,,,,0,0,0,NONE
H01107,서울플란트치과의원,DENTAL,치과,"강원특별자치도 원주시 지정면 신지정로 266, 401호",원주시,지정면,37.3785403,127.8705794,033-743-9944,,,,0,0,0,NONE
H01108,서울하나치과의원,DENTAL,치과,"강원특별자치도 횡성군 횡성읍 태기로 29, 1층",횡성군,횡성읍,37.4912675,127.9871049,033-342-2828,,,,0,0,0,NONE
H01109,서울홍치과의원,DENTAL,치과,"강원특별자치도 속초시 동해대로 4215, 4층 (교동)",속초시,동해대로,38.1952331,128.5772842,033-633-2782,,,,0,0,0,NONE
H01110,서울효치과의원,DENTAL,치과,"강원특별자치도 춘천시 중앙로 55, 7층 (중앙로2가)",춘천시,중앙로,37.8800321,127.7276065,033-254-7528,,,,0,0,0,NONE
H01111,서울효치과의원,DENTAL,치과,"강원특별자치도 영월군 영월읍 중앙1로 26, 서울효치과의원 2층",영월군,영월읍,37.1834034,128.4658915,033-373-2879,,,,0,0,0,NONE
H01112,선치과의원,DENTAL,치과,"강원특별자치도 속초시 청학로 37, (청학동)",속초시,청학로,38.2019894,128.5830415,033-636-2822,,,,0,0,0,NONE
H01113,성모치과의원,DENTAL,치과,"강원특별자치도 철원군 서면 와수로 164-1, (서면)",철원군,서면,38.2382267,127.4382874,033-458-2112,,,,0,0,0,NONE
H01114,세명치과의원,DENTAL,치과,"강원특별자치도 원주시 행구로 67, 2층 (봉산동)",원주시,행구로,37.3419062,127.9646703,033-747-8228,,,,0,0,0,NONE
H01115,세브란스치과의원,DENTAL,치과,"강원특별자치도 원주시 원일로115번길 13, (일산동)",원주시,원일로115번길,37.3493052,127.9475102,033-748-2842,,,,0,0,0,NONE
H01116,세정치과의원,DENTAL,치과,"강원특별자치도 춘천시 새롬공원길4번길 23, 201호 (석사동, 새순빌딩)",춘천시,새롬공원길4번길,37.8524293,127.7485388,033-252-2875,,,,0,0,0,NONE
H01117,세한치과의원,DENTAL,치과,"강원특별자치도 원주시 문막읍 문막시장1길 27, 3층",원주시,문막읍,37.3070239,127.8170192,033-735-2875,,,,0,0,0,NONE
H01118,센텀플란트치과의원,DENTAL,치과,"강원특별자치도 원주시 능라동길 70, 2층 203~206호 (무실동)",원주시,능라동길,37.3337964,127.9302031,033-731-2080,,,,0,0,0,NONE
H01119,소망치과의원,DENTAL,치과,"강원특별자치도 강릉시 교동광장로 105, (교동)",강릉시,교동광장로,37.7650697,128.876436,033-645-7525,,,,0,0,0,NONE
H01120,속초가좋아서울에서온 치과의원,DENTAL,치과,"강원특별자치도 속초시 중앙로 29, 3층 (교동, 명인빌딩)",속초시,중앙로,38.1992391,128.5798789,033-635-7475,,,,0,0,0,NONE
H01121,속초엔 엘에이치과의원,DENTAL,치과,"강원특별자치도 속초시 미시령로 3395, 2층 206호 (교동, 현대쇼핑프라자)",속초시,미시령로,38.2073912,128.5774106,033-638-7528,,,,0,0,0,NONE
H01122,속초조은이플란트치과의원,DENTAL,치과,"강원특별자치도 속초시 중앙로 8, 1층 (교동)",속초시,중앙로,38.1974434,128.5787414,033-633-8828,,,,0,0,0,NONE
H01123,송재용치과의원,DENTAL,치과,"강원특별자치도 홍천군 홍천읍 홍천로 316, 메디뱅크 2층",홍천군,홍천읍,37.6882611,127.8802984,033-434-1900,,,,0,0,0,NONE
H01124,송치과의원,DENTAL,치과,"강원특별자치도 영월군 영월읍 중앙1로 22, (영월읍)",영월군,영월읍,37.183139,128.4659333,033-373-7528,,,,0,0,0,NONE
H01125,수치과의원,DENTAL,치과,"강원특별자치도 속초시 중앙로 119, 2층 (금호동)",속초시,중앙로,38.202487,128.5890953,033-636-7528,,,,0,0,0,NONE
H01126,스마일100치과의원,DENTAL,치과,"강원특별자치도 춘천시 방송길 84, (온의동)",춘천시,방송길,37.868583,127.7180606,033-251-9922,,,,0,0,0,NONE
H01127,스마일준치과의원,DENTAL,치과,"강원특별자치도 속초시 교동로 10, 3층 (교동, 이화빌딩)",속초시,교동로,38.2002543,128.5799359,033-636-2804,,,,0,0,0,NONE
H01128,스마일치과의원,DENTAL,치과,"강원특별자치도 원주시 문막읍 문막시장1길 10, (문막읍)",원주시,문막읍,37.308288,127.8173098,033-735-2860,,,,0,0,0,NONE
H01129,스마일치과의원,DENTAL,치과,"강원특별자치도 강릉시 선수촌로 77, (홍제동)",강릉시,선수촌로,37.7578212,128.8699889,033-655-2275,,,,0,0,0,NONE
H01130,스카이치과의원,DENTAL,치과,"강원특별자치도 원주시 원일로 57, 4층 (원동, 마노벨라빌딩)",원주시,원일로,37.3472612,127.9517285,033-761-2842,,,,0,0,0,NONE
H01131,스토리치과의원,DENTAL,치과,"강원특별자치도 원주시 능라동길 61, (무실동)",원주시,능라동길,37.3341487,127.9312335,033-733-2875,,,,0,0,0,NONE
H01132,승리치과의원,DENTAL,치과,"강원특별자치도 화천군 사내면 수피령로 163, (사내면)",화천군,사내면,38.0798968,127.5217523,033-440-6980,,,,0,0,0,NONE
H01133,시몬치과의원,DENTAL,치과,"강원특별자치도 동해시 발한로 224, (발한동)",동해시,발한로,37.5496038,129.1087268,033-531-8575,,,,0,0,0,NONE
H01134,신영치과의원,DENTAL,치과,"강원특별자치도 강릉시 용지각길 11, (포남동)",강릉시,용지각길,37.7610568,128.9049786,033-648-3888,,,,0,0,0,NONE
H01135,신호드림치과의원,DENTAL,치과,"강원특별자치도 원주시 치악로 1965, (태장동)",원주시,치악로,37.3564871,127.9561979,033-735-2836,,,,0,0,0,NONE
H01136,신호드림치과의원,DENTAL,치과,"강원특별자치도 속초시 동해대로 4030, 2층 211호 (조양동, 청초프라자)",속초시,동해대로,38.1901541,128.5938514,033-636-7075,,,,0,0,0,NONE
H01137,심상현치과의원,DENTAL,치과,"강원특별자치도 춘천시 시청길10번길 4-2, (조양동)",춘천시,시청길10번길,37.8802535,127.7285455,033-244-2877,,,,0,0,0,NONE
H01138,아동치과의원,DENTAL,치과,"강원특별자치도 속초시 동해대로 4024, 306호 (조양동, 제일프라자)",속초시,동해대로,38.1902066,128.5945497,033-635-6760,,,,0,0,0,NONE
H01139,아라치과의원,DENTAL,치과,"강원특별자치도 강릉시 솔올로 25, (교동)",강릉시,솔올로,37.7642131,128.8776272,033-644-7528,,,,0,0,0,NONE
H01140,아름다운치과의원,DENTAL,치과,"강원특별자치도 동해시 중앙로 223, 3층 302호 (천곡동, 그린빌딩)",동해시,중앙로,37.520579,129.1144663,033-532-1275,,,,0,0,0,NONE
H01141,아이앤맘어린이치과의원,DENTAL,치과,"강원특별자치도 강릉시 옥가로 21, 2층 (옥천동, 지산빌딩)",강릉시,옥가로,37.7583465,128.8990071,033-643-2827,,,,0,0,0,NONE
H01142,아이온가족치과의원,DENTAL,치과,"강원특별자치도 원주시 반곡초교로 78-6, 201, 202, 203호 (반곡동)",원주시,반곡초교로,37.3348261,127.9717917,033-733-7773,,,,0,0,0,NONE
H01143,아이조아치과의원,DENTAL,치과,"강원특별자치도 원주시 입춘로 110, 207, 208호 (반곡동)",원주시,입춘로,37.3234174,127.9816785,033-743-2275,,,,0,0,0,NONE
H01144,아이조은치과의원,DENTAL,치과,"강원특별자치도 강릉시 교동광장로 115, 3층 (교동)",강릉시,교동광장로,37.7649268,128.8775335,033-642-2879,,,,0,0,0,NONE
H01145,안경민치과의원,DENTAL,치과,"강원특별자치도 속초시 중앙로 194, (동명동)",속초시,중앙로,38.207807,128.593027,033-633-7787,,,,0,0,0,NONE
H01146,안병두치과의원,DENTAL,치과,"강원특별자치도 삼척시 진주로 8, (남양동)",삼척시,진주로,37.441352,129.1643459,033-574-4020,,,,0,0,0,NONE
H01147,약손치과의원,DENTAL,치과,"강원특별자치도 강릉시 경강로 2098, 2층 (임당동, 동해칼라)",강릉시,경강로,37.75465,128.8964387,033-647-4849,,,,0,0,0,NONE
H01148,양구치과의원,DENTAL,치과,"강원특별자치도 양구군 양구읍 중앙길 26, (양구읍)",양구군,양구읍,38.1063568,127.9891457,033-481-1988,,,,0,0,0,NONE
H01149,양성진치과의원,DENTAL,치과,"강원특별자치도 평창군 진부면 진부중앙로 74-2, 2층",평창군,진부면,37.6376755,128.5592848,033-332-3132,,,,0,0,0,NONE
